Text,Label
Dated : Account Manager SAP Ref No : PO Number : Project ID : Project Name : Item Description Item From | Το Billing Qty Rate Amount Amount ( INR ) Sub Total ( Offshore ) Project Total Project Total in ( INR ) Item Total Net Value Final Amount in ( INR ) ,Transdetails
Project Total ( C122560 ) Project Total in ( INR ) Item Total Net Value Final Amount in ( INR ) Invoice No : PO Number : Project ID : Project Name : Dated : Account Manager : Item Description Item From To Billing Qty Rate Amount ( INR ) Amount ,Invoice
"Checklist - Overheads Bill Process Region Reg Vendor Sap Code / Name : NAUML We certified that all above , points have been verified and cleared the bills as per contract / agreement without any deviation . Servem BILLS MONTH OF Sop ` 19 BILL No : TS / 2019 - 20 / 073 DATED : 30th Sep ‘ 19 AMOUNT . . . 70515 . 00 GL CODE : 63003042 COST CENTRE : 1031942060 INTERNAL ORDER NO : 30001060 PROFIT CENTRE . Purchase order number . . . 7000048584 tre tro - 150 Respective Bus / Enabling functions have submitted the original Bills . have submitted t Approval on bill has been given by Cost Center Manager / Project Head Original bill has been received from the user along with necessary Approvals and Challan / Receipt , proof attached . Documents / Bill has been verified as per contract lagreement / PO Agreement / Contract has been attached in Vendor Master for verification including copy PAN , Service TAX Freight i . e . Finished goods / Spares / Documents , verified as per contract / Agreement by the Store in charge / Admin . Also verified the weight measurements for finished goods ( as per SAP SDC ) / spares . TDS applicability has been checked with its percentage . . . . . . . . . . . . . . . . Security & House Keeping Expense - Bill verified as per contractAgreement and also attached the copy of the previous month ESI , PF and P . Tax challan ( If applicable ) Verified by RAO Signature : Name : Emp . Code Verified By Functional Head Signature Verified Byl Signature ( ",Checklist
INVOICE Invoice No . Dated Terms of Delivery GSTIN / UIN : PAN / IT NO : State Name : Place of Supply : Description of Goods HSN / SAC Amount Rate Amount Chargeable ( in words ) HSN / SAC Taxable Value Integrated Tax Total Tax Amount Tax Amount ( in words ) : Company ' s Bank Details Bank Name  A / C No .  Branch & IFS Code : Declaration Authorised ,Invoice
Address : GSTIN / UIN - / IT NO . - Bill No . Date : AMOUNT PARTICULARS Salary . Maintenance . Head Gardener . Sr Gardener . Gardener . Gardener TOTAL GST @ 18 % GRAND TOTAL Rupees ( in ,SGB
EMPLOYEES PROVIDENT FUND ORGANISATION Establishment Code & Total Subscnbers Total Wages : EPF EPS EOLI SL PARTICULARS AC . 01 ( Rs . ) A / C . 02 ( Rs . ) A / C . 10 ( Rs . ) WC . 21 ( RS ) AC . 22 ( Rs . ) TOTAL Administration Charges Employer ' s Share Of Employee ' s Share Of Grand Total FOR BANKS USE ONLY Amount Received Date of presentation of Date of Realisation of SBI Branch Name SBI Branch Code - FOR ESTABLISHMENT USE Cheque DO NO Cheque / DD drawn bank & Name of the Depositer - - - - Date of Deposit Signature of the Government on Aj AC no 1 ( Enıployer share  ( Rs . ) . B ) A / C no 1C ( Pension fund ) ( Rs . ) - C ) Total ( A + B ) ( Rs . ) . D ) Total remittance by Employer ( Rs . ) - E ) Total amount of uploaded ECR ( C D ) ,Epfslip
TRRN No : Challan Status Challan Generated On : Establishment ID : Establishment Name : Challan Type : Total Members : Wage Month : Total Amount ( Rs ) Account - 1 Amount ( Rs ) : - Account - 2 Amount ( Rs Account - 10 Amount ( Rs ) : - Account - 21 Amount ( Rs ) : Account - 22 Amount ( Rs ) : Payment Confirmation Bank : CRN : Payment Date : Payment Confirmation Date : Payment Confirmation Receipt ,ChallanDep
Chailän Double Verification 9 ESIG TE Employees Slate insurance Corporation User Login : Transaction Details Transaction status : Employer ' s Code No : Employer ' s Name : Challan Period : Challan Number : Challan Created Date Challan Submitted Date Amount Paid : Transaction Number : ,ChallanDep
Annexure SAP Ref No : PO Number : Project ID : Project Name : Dated : Account Manager Amount ( INR ) Item Description Item From То Billing Qty Rate Amount ,Transdetails
TAX INVOICE GST Invoice Yo SAP Ref . no Dale of issue PO Number Good & Service Segment GST Reg . No PAN No Company Reg PIN Tel . No - GST Reg No PAN NO : DESCRIPTION Amount ( INR ) Place of Supply IN Integrated GST Total Amount in ( INR ) Total Amount Payable Payment Terms Payment Instructions Reverse Charge is not applicable Refer to details as per Annexure Authorised Signatory ,Invoice
Invoice Number Invoice Date Payment Due Date PO Number Good & Service Segment DESCRIPTION Amount ( INR ) Total Amount in ( INR ) Total Amount Payable Payment Terms Payment Instructions PIN IEC Code VAT NO CST No PAN No Service Tax No Company Reg CIN No . Service Tax ,Invoice
"Monthly Contribution Details ( Contractor - wise ) for the month of Aug - 2019 Employer Code : 61000025210001018 Employer Name : Tiger Security & Placement Agency S . No Employee IP Number Employee Name Days Worked Monthly Wages Is Disable Reason IP Contribution Name : Tiger Security & Placement Agency 2014663109 PRABHU KUMAR 610C087001 JEEWAN SINGH BISHT 6100087051 MAHESH CH KANDP 6100089631 VEDPAL 610C096535 KUBER SINGH 6100096539 BIR BAHADUR 610C096544 VIKRAM S CHAUM 6100096545 KEWALA NAND BHATT 6100096548 HOSHIYAR SINGH 610C097534 DALIP GIRI 6106289612 RAMESH RAM 6106256608 BHAWANI DATT 6107852207 gajendar pandey 6108539917 DEVENDRA SINGH 6108654820 KARAN SINGH 6108747108 GOPAL SINGH BORA 6108747196 HARISH RAM 6103749340 SMT KUSUM 6108750767 KUNWAR SINGH NEGI 6108754738 SHEKHAR BHATT 6108767102 RAJENDRA SINGH BISHT 26 6108770506 CHANDAN SINGH CECP / 26 610877723 SURINDER SINGH DEOP . 26 6108775247 VIKRAM SINGH 6108788780 DIWAN SINGH RANA 26 6108823528 SOHAN CHAND 6108862126 SUB CHANDAN SINGH A 6106907351 RAJKUMAR 6108909553 PURAN CHANDRA 6106910618 BASANT KUMAR GOSWA 6139098185 CHANDRA SEN 6109103809 SANJEEV KUMAR BHATN 6109127139 BHOLE RAM 6109127213 RAJENDER RAM 6105180899 SMT LAXMI DEVI 13949 . 00 15240 . 00 - 7246 . 00 12845 . 00 - 14977 . 00 - 17515 . 00 ( 5260 . 00 - 12568 . 00 - 10666 . 00 15587 , 00 14713 . 00 14619 . 00 . 15453 . 00 9272 . 00 15809 . 00 10541 . 00 . 13388 . 00 11198 . 00 - 13887 . 00 12591 . OC . 12450 . 00 12515 . 09 . 14099 . 03 . 13388 . 00 - 12201 . 00 . 12845 . 00 - 16454 . 00 - 9018 . . 1298 . 00 13392 . 00 - 31856 . 00 11704 . 00 - 11497 . 00 14080 . 00 . 11742 . JC . 105 . 00 115 . 00 55 . 00 97 . 00 113 . co 94 . cd 115 . 00 95 . 00 80 . 0d 117 . 00 111 . 00 110 . 00 116 . 00 70 . 00 119 . 00 80 . 00 101 . 00 84 . 00 105 . 00 95 . 00 91 . 00 94 . cd 106 . 00 101 . 00 92 . 00 97 . 00 124 . 00 73 . 00 55 . 00 101 . 00 89 . 00 88 . 00 87 . 00 106 . 00 89 . 00 Page 1 of 4 Print Date : 16 - Sep - 2019 04 : 05 : 43 PM ",Junk
"Monthly Contribution Details ( Contractor - wise ) for the month of Aug - 2019 Employer Code : 61000025210001018 Employer Name : Tiger Security & Placement Agency S . NO Employee IP Number Employee Namo Days Worked Monthly Wages Is Disabla Reason Left Service IP Contribution 97 . 00 0 . 00 96 . 00 89 . 00 99 . 00 90 . 00 87 . 00 13 . 00 103 . 00 114 , 00 106 . 00 106 . 00 91 . 00 6109180948 6109195065 6109336053 6109347749 6109349401 6109424401 6109427691 6109427894 6104172755 6105486223 6109450135 6199596562 6109620060 6109692531 6109837265 6109841663 6105893097 6109900426 6109929876 6110016176 6110128319 6110140439 6110297142 6110330783 6110330796 6110331714 6110513584 6110513812 6110581927 6110701304 6110701432 6110843850 6110869638 6110920699 6110988575 6111052957 SUNIL KUMAR 31 LIMED SINGH BISHT 0 DHIRENDRA KUMAR MO 26 HARISH SINGH VINCD KUMAR RAMESH CHANDRA LODI SUNITA SANWAL SURESH LAL ANDAN RAM INDER PAL JAGAT SINGH KARMYAL 26 GOPAL SINGH DEEPAK CHANDRA KAPR 20 KAMAN SINGH SUBOCH KUMAR SINGH FARISH CHAND KANDPA 25 GOPAL SINGH SUNIL SINGH HEMA KHETWAL MAHESH CHANDRA BHA 24 BHUWAY CHANDRA BHA 18 RAJAT RANA TANI RAMA SUSHEELA CEVI VEERMATT VIJAY SINGH GOVIND SINGH KRISHAN KUMAR RAJENDRA GIRI KHIM SINGH JOGENDRA PAL JAGDISH ADHIKARI MOHAN SINGH MEHTA 26 TE ) BAHADUR RAM SHER RAM SUMAN PRAJAPATI 12918 . 00 - 0 . 00 - 12769 . 00 - 11786 . 00 - 13174 . 00 - 11947 . 00 - 11553 . 00 . 5660 . 00 13620 . 00 - 15687 . XC . 14099 . 00 - 14080 . 00 12437 . 00 : 8561 . 00 - 2635 . 00 14549 . 00 - 15352 . 00 - 11612 . 00 12800 . 00 12156 . 00 9250 . 00 11765 . 00 12120 . 00 - 7765 . 00 - 8850 . 00 - 12792 . 00 - 13099 . 00 14507 . 00 6685 . 00 - 25000 . 00 0 . 00 - 12845 . 00 - 13997 . 00 0 . 00 - 145 - 19 . 00 . 19449 . 00 - 65 . 00 20 . 00 110 . 00 116 . 00 89 . 00 96 . 00 92 . 00 70 . 00 89 . 00 91 . 00 59 . 00 67 . 00 $ 6 . 00 99 . 00 109 . 00 $ 1 . 00 150 . 00 0 . 00 97 . 00 105 . 00 0 . cdr 110 . 00 79 . 00 Left Service Left Service Pagc 201 Print Date : 16 - Sep - 2019 04 : 05 : 43 PM ",Junk
Dated : Datent Manager Account Manager SAP Ref No : PO Number : Project ID : Project Name : Annexure Amount ( INR ) Project Total ( C186088 ) Project Total in ( INR ) Item Total Net Value Final Amount in ( INR ) IN : State GST IN : Central GST ,Transdetails
SAP Ref No : PO Number : Project ID : Project Name : Dated : Account Manager : Amount ( INR ) Item Description Item From | Το Billing Qty Rate Amount Project Total Project Total in ( INR ) Item Total Net Value IN Integrated GST Final Amount in ( INR ) ,Transdetails
IEC Code VAT NO CST No PAN NO Service Tax No Company Reg CIN No . Service Tax . PIN Tel No TAX INVOICE Invoice Number Invoice Date Payment Due Date PO Number Good & Service Segment Amount ( INR ) DESCRIPTION Total Amount in ( INR ) Total Amount Payable Payment Terms Payment Instructions Huthorised Signatory,Invoice
"Monthly Contribution Details ( Contractor - wise ) for the month of Aug - 2019 Employer Code : 61000025210001018 Employer Name : Tiger Security & Placement Agency S . No Employee IP Number Monthly Wages Is Disable Reason IP Contribution Left Service 6111053030 6111074075 6111081972 611109151 6111177830 6111183046 6111252506 6111294815 6111343990 6111366733 6111477789 6111539816 6111559745 6111570524 6111660656 6111697827 6111745349 6111809547 6 : 11842253 6111870843 6111886312 6111897316 6111916698 6111949442 6111965221 611199 - 1045 6111994063 6112018254 6112027647 6112029640 6112057141 6707073847 6707746429 Employee Name Days Worked MANOJ KUMAR MANOJ CHANDRA PANKAJ SINGH KANYAL RAKESH CHANDRA GIRISH CHANDRA PATH . 25 NAVEEN CHANORA PINKI RANA SANJEEV KUMAR MANCHAR NATH MANJINDER SINGH PAPPU RAM JAGDISH PRASAD MANOHAR SINGH BIRENDAR SINGH SHUBHAM CHAUBEY RAJENDRA SINGH KHEM SINGH MOHADN SINGH DHAMI MANOJ KUMAR TEPAL SINGH INDRAJEET GOVINO NAINWAL OIWAN SINGH SUKHVEER SINGH SHIVENDRA PRASAD HOSHIYAR SINGH HAR PRASAD ROY DINESH RAM HARI SINGH GIRISH CHANDRA DALAI 26 NEEMA MEHRA KISHAN SINGH BHORA 17 PRATAP GIRI 26 Total Monthly Wages : 13311 . 00 - 12515 . 00 . 14149 . 00 14357 . 00 - 13503 . 00 11099 . 00 10853 . 00 0 . 00 - 9214 . 00 . 13054 . 00 - 11817 . 00 - 10217 . 00 . 21940 . 00 21649 . 00 · 13174 , 00 11487 . 00 5955 . 00 - 0 . 00 - 3797 . 00 - 11544 . 00 0 . 00 - 9130 . 00 14544 . 00 - 9989 . 30 13654 . ) C . 0 . 00 0 . 6 ) . 13148 . 00 12980 . 00 - 16597 , 00 . 4610 . 00 7342 . 00 14162 . 00 - 1 , 186 , 947 . 00 Lent Service 100 . 00 94 . 00 107 . 00 108 . 00 102 . 00 106 . 00 82 . 00 0 . 00 70 . 00 98 . 00 89 . 00 77 . 60 165 . 00 163 . 00 99 . 00 87 . 00 53 . 00 0 . 00 29 . 00 87 . 00 0 . 00 69 . 00 110 . 00 75 . 00 103 . 00 0 . 00 0 . cd 99 . 00 98 . 00 125 . 00 35 . 00 56 . 00 107 . 00 8 , 950 . 00 Left Service Leh Service Left Service Total IP Contribution : Page 3 o 4 Print Date : 16 - Sep - ",Junk
